1479445200,40.85743986477392,-73.86565327380707
1479445200,40.858369872504234,-73.87232982874248
1479445200,40.85727604378922,-73.86463730788827
1479445200,40.858637897418006,-73.87269810138598
1479445200,40.85640599347354,-73.86964433683882
1479445200,40.854050513800054,-73.87191902430511
1479445200,40.85763781742347,-73.86752486793914
1479445200,40.86050318401237,-73.86679070837268
1479445200,40.85417222374408,-73.8716516718333
1479445200,40.85568636897901,-73.87208201800881
1479445200,40.85721653896092,-73.86913379468197
1479445200,40.85542547540937,-73.87168974061844
1479445200,40.85788748389366,-73.86772634276288
1479445200,40.85921592050215,-73.87266329197156
1479445200,40.85666706642102,-73.86974843330596
1479445200,40.85726656681815,-73.86871970191797
1479445200,40.85689291494806,-73.86920734759464
1479445200,40.858964410889335,-73.86828159704855
1479445200,40.856141661681015,-73.87256638232029
1479445200,40.85618452939313,-73.87188149009029
1479445200,40.85534283719461,-73.8680523077118
1479445200,40.85500219691067,-73.86926923819527
1479445200,40.860413546609756,-73.86372036190956
1479445200,40.85773575935357,-73.86465968213193
1479445200,40.861197615921455,-73.86683821023072
1479445200,40.85442869435925,-73.8692969634604
1479445200,40.85488762261222,-73.86393393127304
1479445200,40.85464232519358,-73.86819918981192
1479445200,40.85535757869889,-73.86793558079141
1479445200,40.85763935615531,-73.86368110792128
1479445200,40.85527414998988,-73.86265294898504
1479445200,40.856575621373096,-73.86267589575534
1479445200,40.856355456414825,-73.86655007277454
1479445200,40.85525818875071,-73.86414423034464
1479445200,40.85459031277916,-73.86761044947801
1479445200,40.856235614312425,-73.86360005338486
1479445200,40.85768331377772,-73.86660309168157
1479445200,40.859639238942066,-73.86553986969545
1479445200,40.861086893034404,-73.86843511857421
1479445200,40.856656888353605,-73.867075602455
1479445200,40.85425376073326,-73.86389146836449
1479445200,40.858315894584535,-73.86601973861751
1479445200,40.86065043462088,-73.86588845587194
1479445200,40.8594443255035,-73.86405407313832
1479445200,40.85434553270934,-73.86741256875088
1479445200,40.85717633628093,-73.8646860416023
1479445200,40.85766614921405,-73.87309281359717
1479445200,40.85537820728029,-73.87288816750407
1479445200,40.8578219902861,-73.87001823614182
1479445200,40.85876917978127,-73.86893689266819
